id,MS2 name,MS2 score,MS1 name,MS1 ppm,type,mz,rt
9295,,,Cinnamyl benzoate;Benzyl cinnamate;4'-Methoxychalcone;Felbamate,-1.5947122603794;-1.5947122603794;-1.5947122603794;15.1199897183121,MS1 mz matched,297.1127391,352.8235
9306,,,"Diphthamide;Norethindrone;19-Norethisterone;19-Nor-17alpha-ethynyl-17beta-hydroxy-4-androsten-3-one;Norethynodrel;3-Methoxy-5,10-seco-5,19-cycloandrosta-1(10),2,4-trien-17-one;3-Methoxy-5,19-cyclo-5,10-secoandrosta-1(10),2,4-trien-17-one;3-Methoxy-D-homoestra-1,3,5(10),8-tetraen-17abeta-ol;2,6-Dimethylhexestrol;4-[1-Ethyl-2-(4-hydroxyphenyl)butyl]-3,5-dimethylphenol;3-Hydroxy-19-norpreg-1,3,5(10)-trien-20-one",-3.06752874585838;-21.1272352531401;-21.1272352531401;-21.1272352531401;-21.1272352531401;-21.1272352531401;-21.1272352531401,MS1 mz matched,297.1784712,167.7775
9307,,,"Diphthamide;Norethindrone;19-Norethisterone;19-Nor-17alpha-ethynyl-17beta-hydroxy-4-androsten-3-one;Norethynodrel;3-Methoxy-5,10-seco-5,19-cycloandrosta-1(10),2,4-trien-17-one;3-Methoxy-5,19-cyclo-5,10-secoandrosta-1(10),2,4-trien-17-one;3-Methoxy-D-homoestra-1,3,5(10),8-tetraen-17abeta-ol;2,6-Dimethylhexestrol;4-[1-Ethyl-2-(4-hydroxyphenyl)butyl]-3,5-dimethylphenol;3-Hydroxy-19-norpreg-1,3,5(10)-trien-20-one",5.43214503373583;-12.6277149756306;-12.6277149756306;-12.6277149756306;-12.6277149756306;-12.6277149756306;-12.6277149756306,MS1 mz matched,297.1895345,27.682
9308,"Nname,cis-9,10-Epoxystearic acid",0.6531,,,MS2 forward,297.2397077,5.831
9319,,,[Nitrilotris(methylene)]trisphosphonic acid;,9.91127978047399;,MS1 mz matched,297.9754537,277.1575
9321,,,,,Unmapped,297.9984644,175.74
9329,,,Ditalimfos,-4.533870433,MS1 mz matched,298.0367442,215.081
9339,,,desethylzaleplon;,-23.1661116155375;,MS1 mz matched,298.0721203,126.528
9347,,,"N-cis-Caffeoyltyramine;N-Acetoxymethylflindersine;N-trans-p-Coumaroyloctopamine;2,3,9,10-Tetrahydroxyberbine",-5.87732325373545;-5.87732325373545;-5.87732325373545;-6.0177362747234,MS1 mz matched,298.1085239,43.379
9383,L-Cystine,0.7987,,,MS2 reverse,299.0310976,268.832
9394,8-hydroxy Guanosine,0.9057,,,MS2 reverse,299.0864429,166.557
9396,,,"4',7-Di-O-methylcatechin;Paeoniflorigenone;Paeonilactone C",-16.7812842189711;-16.6608877486111;-16.6608877486111,MS1 mz matched,299.0947495,420.634
9403,,,Promazine 5-sulfoxide;Salidroside;p-Hydroxyphenethyl alcohol 1-O-beta-D-glucoside;Tyrosol glucoside,-8.77620768364536;20.3251423009979,MS1 mz matched,299.122387,357.496
9409,,,"Eseramine;(3aS-cis)-3,3a,8,8a-Tetrahydro-N,3a,8-trimethyl-5-[[(methylamino)carbonyl]oxy]-pyrrolo[2,3-b]indole-1(2H)-carboxamide",18.22929435,MS1 mz matched,299.1532075,289.4965
9428,,,,,Unmapped,300.0369896,80.5715
9429,,,Isoniazid alpha-ketoglutaric acid;Isoniazid alpha-ketoglutaric acid,-7.05662999897774;-7.16792061276913,MS1 mz matched,300.0365145,171.774
9432,N-Acetylglucosamine 1-phosphate,0.8866,,,MS2 forward,300.0457757,427.5795
9451,,,(±)-Metalaxyl;Metalaxyl;Metalaxyl-M,-0.208492256330791;-0.35823406380271;-0.35823406380271,MS1 mz matched,300.1227178,42.739
9453,Salidroside,0.8595,,,MS2 reverse,300.1229273,176.7755
9488,,,Olsalazine;Olsalazine,-3.83607049384376;-3.88208859418158,MS1 mz matched,301.0527274,289.601
9489,N-Acetyl-D-Glucosamine 6-Phosphate,0.976,,,MS2 reverse,301.0528599,44.0205
9494,Hesperetin,0.9426,,,MS2 reverse,301.0746673,25.5945
9535,,,Nitecapone;,1.36913101190682;,MS1 mz matched,302.0058325,326.1795
9545,,,,,Unmapped,302.0491738,231.653
9552,Oxazepam,0.9824,,,MS2 reverse,302.0658272,52.9885
9562,Cytidine,0.9324,,,MS2 reverse,302.1005358,275.055
9563,,,Fenamiphos;11-Deoxytetrodotoxin,23.7514425029186;20.7847599542016,MS1 mz matched,302.1093027,215.071
9565,,,Indoleacetyl glutamine;,-0.156372730211453;,MS1 mz matched,302.1218586,403.455
9590,,,Plutonium,0,MS1 mz matched,303.0088946,188.171
9592,,,7-Chloroemodin,3.053149873,MS1 mz matched,303.0148282,246.079
9598,,,Pratenol B;Taxifolin;Dihydroquercetin;(+)-Dihydroquercetin;(+)-Taxifolin;trans-Dihydroquercetin;Pentahydroxyflavanone;Dihydrotricetin;cis-Dihydroquercetin,-0.995532755830894;-0.986652888546497;-0.986652888546497;-0.986652888546497,MS1 mz matched,303.0545913,308.322
9605,,,(±)-Conen;Tetrangulol,-9.48459395072558;-14.556344253535,MS1 mz matched,303.0691738,262.6595
9607,3'-O-Methylinosine,0.9837,,,MS2 reverse,303.0675147,144.966
9612,N-Acetylaspartylglutamate (NAAG),0.9697,,,MS2 forward,303.0821482,421.1675
9616,,,Isoeugenol phenylacetate;Randainol,4.98217824932735;4.96232883506364,MS1 mz matched,303.097165,296.358
9625,Xylitol,0.6956,,,MS2 reverse,303.1343085,157.872
9626,,,"Nopaline;D-Nopaline;N2-(D-1,3-Dicarboxypropyl)-L-arginine;N-[(1S)-4-Carbamimidamido-1-carboxybutyl]-D-glutamic acid",10.8467102,MS1 mz matched,303.1415989,365.1615
9658,Adenosine,0.9994,,,MS2 reverse,304.0432761,42.147
9669,,,Fenoldopam;Fenoldopam,0.612622439160648;0.517893719683115,MS1 mz matched,304.082058,91.832
9678,,,,,Unmapped,304.1185033,268.941
9679,,,Apraclonidine;Apraclonidine,-20.3990877527771;-18.3592164285566,MS1 mz matched,304.1187603,52.972
9680,,,,,Unmapped,304.1180812,65.839
9705,,,"Uridine 2',3'-cyclic phosphate ;2',3'-Cyclic UMP",-16.2019283019811;-16.1957197656647,MS1 mz matched,305.0203437,347.6005
9707,,,"2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate;2-Protocatechoylphloroglucinolcarboxylate;2-(3,4-Dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",-5.12126669220362;-5.22811576092699,MS1 mz matched,305.0308168,216.3555
9711,,,Clitidine;Chrytidine,-11.84811311,MS1 mz matched,305.0489125,181.426
9733,,,"Dibutyl malate;3-Hydroxydodecanedioic acid;2-Deoxystreptidine;N,N'-Bis(aminoiminomethyl)-2-deoxy-streptamine",-15.1283752328734;-15.1283752328734;-4.06266250651966,MS1 mz matched,305.1547567,178.757
9734,,,"Naematolone;Matricin;Achillicin;Isoimide;N-(Bromophenyl)-3,4,5,6-tetrahydroisophthalimide;Imide;N-(4-Bromophenyl)-3,4,5,6-tetrahydrophthalimide",24.9527413037481;24.9527413037481;24.9527413037481;-0.774118696981558;-0.774118696981558,MS1 mz matched,305.154363,378.9595
9737,,,Nebramine;3'-Deoxyneamine,2.286159947,MS1 mz matched,305.1832412,145.279
9753,Pyridoxal 5'-phosphate,0.8029,,,MS2 reverse,306.0319788,216.3555
9756,,,dCMP;dCMP;Deoxycytidylic acid;Deoxycytidine monophosphate;Deoxycytidylate;2'-Deoxycytidine 5'-monophosphate,-10.3339140885786;-10.2156961787634,MS1 mz matched,306.0537632,232.666
9789,,,"2,3,4,5-Tetrachloro-4'-biphenylol;4-Hydroxy-2',3',4'-5'-tetrachlorobiphenyl;4-Hydroxy-2,2',4',6'-tetrachlorobiphenyl;2,2',4',6'-Tetrachloro-4-biphenylol;4-Hydroxy-2',3,4',6'-tetrachlorobiphenyl;2',3,4',6'-Tetrachloro-4-biphenylol;2',3',4',5'-Tetrachloro-3-biphenylol;2',3',4',5'-Tetrachloro-3-hydroxybiphenyl;4-Hydroxy-2',3,5,5'-tetrachlorobiphenyl;2',3,5,5'-Tetrachloro-4-biphenylol",13.217099141068;13.217099141068;13.217099141068;13.217099141068;13.217099141068,MS1 mz matched,306.9914707,32.246
9809,,,"4R,5R,6S-Trihydroxy-2-hydroxymethyl-2-cyclohexen-1-one 6-(2-hydroxy-6-methylbenzoate);Allamandin",-1.95689823452286;-1.94748540690733,MS1 mz matched,307.0809519,255.364
9816,,,1-Methoxy-3-(4-hydroxyphenyl)-2E-propenal 4'-glucoside;4-(4-Hydroxyphenyl)-2-butanone glucoside;Citrusin C;Procaterol hydrochloride;Lontermin,10.568885846153;10.568885846153;10.568885846153;0.91985121707519,MS1 mz matched,307.1174364,39.525
9859,N-Acetylneuraminic acid,0.9958,,,MS2 forward,308.0948124,355.964
9889,,,Oxidized Photinus luciferin,3.60018577,MS1 mz matched,309.0062301,40.188
9896,,,"(S)-Spirobrassinin;Cyclobrassinin sulfoxide;Blue pigment;Nicotine blue;(E)-2,2',5,5'-Tetrahydroxy-6H,6'H-[3,3'-bipyridinylidene]-6,6'-dione",-5.81665429780447;-5.81665429780447;-2.39978305969108,MS1 mz matched,309.0374435,112.516
9902,,,4-Hydroxy-estazolam;Mefluidide,-9.52228483094103;-2.30213581320315,MS1 mz matched,309.0591862,309.22
9905,,,"Ribose 1,5-bisphosphate;6-Deoxyjacareubin",-23.1339512405196;-5.07475230097891,MS1 mz matched,309.0825264,27.814
9921,,,3-oxobrimonidine;Demethylcitalopram,6.44849266487038;12.5746377294827,MS1 mz matched,309.1417966,168.961
9922,,,3-oxobrimonidine;Demethylcitalopram,-22.8428179911343;-16.7168523681832,MS1 mz matched,309.1429153,321.91
9925,,,Isopentyl beta-D-glucoside;,17.4365212760257;,MS1 mz matched,309.1669599,104.1955
9927,,,Rivastigmine;3-Hydroxylidocaine;Rivastigmine;3-Hydroxylidocaine,19.4749028941288;19.4749028941288;19.5868298156005;19.5868298156005,MS1 mz matched,309.1780286,165.7065
9928,,,Menaquinol;Mestranol;Gestodene;Canbinol;Mestranol,-14.0280279397381;-14.0280279397381;-14.0280279397381;-14.0921805854689;-14.0921805854689,MS1 mz matched,309.1889287,28.523
9943,,,,,Unmapped,310.0198557,302.476
9963,"N2,N2-Dimethylguanosine",0.9926,,,MS2 forward,310.1162255,235.548
9987,,,,,Unmapped,310.9304024,348.792
9988,,,,,Unmapped,310.9297649,320.3605
9991,,,,,Unmapped,310.9494018,36.696
9998,,,Chlorpropamide;GW 9662;2-Chloro-5-nitrobenzanilide,1.66392822706931;13.7666095956619,MS1 mz matched,311.0033193,279.8705
10001,,,4-Hydroxy-5-(3'-hydroxyphenyl)-valeric acid-3'-O-sulphate;4-Hydroxy-5-(4'-hydroxyphenyl)-valeric acid-4'-O-sulphate;Sedoheptulose 7-phosphate;D-Sedoheptulose 7-phosphate;D-altro-Heptulose 7-phosphate;altro-Heptulose 7-phosphate;Sedoheptulose 1-phosphate;altro-Heptulose 1-phosphate;D-glycero-beta-D-manno-Heptose 7-phosphate;D-glycero-beta-D-manno-Heptose 1-phosphate;D-glycero-alpha-D-manno-Heptose 7-phosphate;D-glycero-alpha-D-manno-Heptose 1-phosphate;D-glycero-D-manno-Heptose 7-phosphate;alpha-D-Sedoheptulopyranose 7-phosphate,3.36670707721558;3.36670707721558;23.1002381394015;23.1002381394015;23.1002381394015;23.1002381394015;23.1002381394015;23.1002381394015;23.1002381394015;23.1002381394015,MS1 mz matched,311.0169299,221.8745
10002,,,,,Unmapped,311.0174371,64.5605
10007,,,Caftaric acid;Cis-Caffeoyl tartaric acid;,15.6001574782305;15.6001574782305;,MS1 mz matched,311.0465911,424.87
10012,,,Thymidine glycol;Gamma Glutamylglutamic acid;Glutamyl-glutamic acid;L-alpha-Glutamyl-L-glutamic acid;Glu-Glu;(5-L-Glutamyl)-L-glutamate;C20912;Tabtoxin biosynthesis intermediate 2,0.90222322946694;0.90222322946694;0.724386245667769;0.724386245667769;0.724386245667769,MS1 mz matched,311.0709774,374.098
10014,,,"Aloe emodin w-acetate;De-O-methyldihydrosterigmatocystin;Wairol;8-Hydroxy-3-methoxy-1-methylanthraquinone-2-carboxylic acid;3-Hydroxy-8,9-dimethoxycoumestan;(E)-Antibiotic BE 23372M;Aflatoxin B1;3',4,4'-Trihydroxypulvinone;Inosine-5'-carboxylate",24.1768188377323;24.1768188377323;24.1768188377323;24.1768188377323;24.1768188377323;24.1768188377323;24.1768188377323;24.1768188377323;1.06642535364413,MS1 mz matched,311.0709328,199.793
10021,,,Dictyoquinazol A;Flurprimidol,-3.02296291635902;4.6890729701131,MS1 mz matched,311.1100635,235.7055
10025,Prunasin,0.7045,,,MS2 forward,311.1280792,350.182
10039,,,"1,3,5-Triphenylcyclohexane;(±)-2,4,6-Triphenyl-1-hexene;1,2,3,4-Tetrahydro-1-phenyl-4-(2-phenylethyl)naphthalene;1,2,3,4-Tetrahydro-1-phenyl-4-(1-phenylethyl)naphthalene;2,4,6-Triphenyl-1-hexene;1,3,5-Triphenylcyclohexane",9.5919827498903;9.5919827498903;9.5919827498903;9.5919827498903;9.59454533460032;9.59454533460032,MS1 mz matched,311.1907953,159.863
10041,,,"16-Dehydroprogesterone;Levonorgestrel;Dydrogesterone;Ethisterone;Tetrahydrogestrinone;16-Dehydroprogesterone;16,17-Didehydroprogesterone;Preg-4,9(11)-diene-3,20-dione;Levonorgestrel;(-)-Norgestrel;Norgestrel;(+-)-Norgestrel;Ethisterone;17alpha-Ethinyl testosterone;Progestolets;17alpha-Ethynyl-17beta-hydroxyandrost-4-en-3-one;Preg-4,11-diene-3,20-dione;11-Dehydroprogesterone;1-Dehydroprogesterone;delta1-Progesterone;Preg-1,4-diene-3,20-dione;17-Allylestra-1,3,5(10)-triene-3,17beta-diol;3-Methoxy-19-norpreg-1,3,5(10)-trien-20-one;3-Methoxy-19-nor-17alpha-preg-1,3,5(10),20-tetraen-17-ol;17-Vinylestradiol 3-methyl ether",-6.3582422172242;-6.3582422172242;-6.3582422172242;-6.3582422172242;-6.3582422172242;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183302272766;-6.26183,MS1 mz matched,311.206945,27.044
10085,,,norcisapride;Angustine,10.8690195440429;3.90423525686684,MS1 mz matched,312.1227225,130.351
10101,,,,,Unmapped,312.8037482,77.82
10116,6-Phospho-D-gluconate,0.816,,,MS2 reverse,312.9696525,35.131
10121,,,,,Unmapped,312.9969522,278.838
10124,,,Nifurthiazole;2-(2-Formylhydrazino)-4-(5-nitro-2-furyl)thiazole,-7.873674762,MS1 mz matched,313.0196214,303.68
10125,,,dIMP;Purine mononucleotide;2'-Deoxyinosine 5'-phosphate;dIMP,-24.6506433699308;-24.6949124265547;-24.6949124265547,MS1 mz matched,313.0184976,167.707
10131,1-Salicylate glucuronide,0.7065,,,MS2 forward,313.0522352,388.446
10138,Picrotoxinin,0.9953,,,MS2 reverse,313.0639385,338.826
10140,Sulfaphenazole,0.868,,,MS2 reverse,313.0820486,107.475
10145,,,"7,8-Dihydropteroic acid;Dihydropteroate;7,8-Dihydropteroate",-7.68577553728456;-7.5638457152611,MS1 mz matched,313.1103241,310.403
10146,,,"7,8-Dihydropteroic acid;Dihydropteroate;7,8-Dihydropteroate",4.01671070971138;4.13864195862788,MS1 mz matched,313.1099665,356.6525
10148,S-Methyl-5'-thioadenosine,0.9997,,,MS2 reverse,313.116365,235.713
10194,,,Flusilazole;Flusilazole,-17.644221422854;-17.5477459081374,MS1 mz matched,314.0947707,385.538
10204,,,Codeine N-oxide;N-Dihydroferuloyltyramine;(S)-3-Hydroxy-N-methylcoclaurine;Oxycodone;Erythratine;Clavamycin D,-24.8515726109517;-24.8515726109517;-24.8515726109517;-24.8515726109517;-24.8515726109517;-11.9745639279749,MS1 mz matched,314.1392263,168.194
10216,,,Chlorprothixene;Chlorprothixene,-4.95915912113443;-5.59234750059729,MS1 mz matched,314.8584336,406.189
10233,,,,,Unmapped,314.9990832,153.904
10234,,,Sinalbin A;1-Methoxyspirobrassinin;Tos-Ph-CH2Cl,-7.20983831617409;-7.20983831617409;-1.78550703952227,MS1 mz matched,315.0089868,186.863
10238,,,,,Unmapped,315.0231099,147.844
10264,,,"Isopulegone caffeate;3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione;Gibberellin A9;Bisphenol A bis(2-hydroxyethyl)ether;Bisphenol A ethoxylate;2,2-Bis[4-(2-hydroxyethoxy)phenyl]propane;1-Dehydro-15alpha-hydroxytestololactone;11beta,13-Dihydroxy-3-oxo-13,17-secoandrosta-1,4-dien-17-oic acid, delta-lactone;Capillartemisin A;Capillartemisin B",-5.11564347458224;-5.24437204976112;-5.24437204976112;-5.24437204976112;-5.24437204976112;-5.24437204976112;-5.24437204976112;-5.24437204976112,MS1 mz matched,315.1658419,28.1645
10287,Nicotinate D-ribonucleotide,0.7042,,,MS2 reverse,316.0304787,367.128
10301,,,,,Unmapped,316.1109439,410.861
10302,3-methylcytidine,0.9833,,,MS2 forward,316.1110681,239.801
10308,,,Hydroxyprolyl-Tryptophan;Tryptophyl-Hydroxyproline;Triticozole,-9.22281181690119;-9.22281181690119;16.1801409203303,MS1 mz matched,316.1346312,363.227
10313,,,Tryptophyl-Leucine;Tryptophyl-Isoleucine;Isoleucyl-Tryptophan;Leucyl-Tryptophan;Pitrazepin,-6.4062639878708;-6.4062639878708;-6.4062639878708;-6.4062639878708;24.9388329067216,MS1 mz matched,316.1719097,355.319
10326,,,,,Unmapped,316.9737251,307.944
10327,,,,,Unmapped,316.9812549,346.751
10334,,,"5-Hydroxy-4-methoxy-6-canthinone 3-N-oxide;Phenytoin quinone;N-(p-Nitrobenzyl)phthalimide;2-(4-Nitrobenzyl)isoindole-1,3-dione",-0.201372697485961;-0.201372697485961;-0.354529342709327,MS1 mz matched,317.0268058,207.973
10337,,,"4,4'-Diaminostilbene dihydrochloride",20.91686044,MS1 mz matched,317.04952,348.839
10343,Nilutamide,0.7645,,,MS2 reverse,317.0633328,228.02
10350,,,"4',7-Di-O-methylcatechin;Paeoniflorigenone;Paeonilactone C",-16.7812842189711;-16.6608877486111;-16.6608877486111,MS1 mz matched,317.0941431,419.5565
10361,,,"Eseramine;(3aS-cis)-3,3a,8,8a-Tetrahydro-N,3a,8-trimethyl-5-[[(methylamino)carbonyl]oxy]-pyrrolo[2,3-b]indole-1(2H)-carboxamide",3.895411624,MS1 mz matched,317.1704394,67.357
10378,,,,,Unmapped,318.0070335,42.711
10397,2-Methylguanosine,0.9615,,,MS2 reverse,318.077637,26.418
10399,,,N-Phenylacetylphenylalanine;N-(p-Hydroxyphenyl)ethyl p-hydroxycinnamide;Morphinone;N-[2-Hydroxy-2-(4-hydroxyphenyl)ethyl]cinnamide;Anaxagoreine;2-[Methyl(3-phenylpropanoyl)amino]benzoic acid;Morphinone;Acrophylline,0.55312070311677;0.55312070311677;0.55312070311677;0.55312070311677;0.55312070311677;0.55312070311677;0.706412245255874;0.706412245255874,MS1 mz matched,318.090526,442.421
10409,,,"7-Hydroxytrichodermol;Blennin D;Ipomeamaronol;Alkhanol;(1alpha,4alpha,5beta,6alpha,11betaH)-1,4-Epoxy-5-hydroxy-10(14)-germacren-12,6-olide;Ipomeamaronolide;Isoleptospermone;1alpha,15-Dihydroxymarasmene;Absindiol;Adhumulinic acid;4'-Dihydroabscisic acid;3,14-Dihydroxy-11,13-dihydrocostunolide;Arabsin;Artemin;(R)-Athanagrandione;Arlatin;3alpha,15-Dihydroxymarasmene;10-Hydroxymyoporone;Humulinic acid A;Deoxyartemsinin;Sporol;(6beta,8betaOH)-6,8-Dihydroxy-7(11)-eremophilen-12,8-olide;1alpha-Hydroxyarbusculin A;Mukaadial;Rugosal A;Rugosal;Zinniol;Xanthoxic acid",-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18.0693868452992;-18,MS1 mz matched,318.1342395,45.891
10426,,,"DTP;(2,4-Dichlorophenyl)(5-hydroxy-1,3-dimethyl-1H-pyrazol-4-yl)methanone;4-(2,4-Dichlorobenzoyl)-1,3-dimethyl-5-hydroxypyrazole",10.9150356,MS1 mz matched,318.9837671,167.883
10432,D-Mannose-6-phosphate,0.9365,,,MS2 reverse,319.0439695,42.064
10435,D-Glucose 6-phosphate,0.9277,,,MS2 reverse,319.0492569,84.957
10452,,,3-Furanmethanol glucoside;,16.9060967873299;,MS1 mz matched,319.1009815,382.351
10456,,,Formylfusarochromanone;Enoxacin,-9.59682220882603;17.6476008852823,MS1 mz matched,319.1341495,170.991
10459,,,"Bis(2-methylpropanoyloxy)-9,10-epoxy-p-mentha-1,3,5-triene;alpha-Zearalenol;beta-Zearalenol;alpha-Zearalenol;trans-Zearalenol;beta-Zearalenol;beta-trans-Zearalenol;Zearalanone;(S)-Zearalanone",22.2971235285476;22.2971235285476;22.2971235285476;22.2156005827907;22.2156005827907;22.2156005827907,MS1 mz matched,319.1695126,177.253
10461,,,,,Unmapped,319.187397,150.785
10494,,,Beta-Citryl-L-glutamic acid;beta-Citryl-L-glutamate;beta-Citrylglutamate,-14.3137190862375;-14.3271116293233,MS1 mz matched,320.0563951,459.035
10526,"D-Fructose 1,6-bisphosphate",0.929,,,MS2 reverse,320.9795908,167.873
10535,Temazepam,0.6313,,,MS2 reverse,321.0402647,295.494
10539,Aesculin,0.9993,,,MS2 reverse,321.0619187,458.993
10541,,,5-Thymidylic acid;dTMP;Thymidine 5'-phosphate;Deoxythymidine 5'-phosphate;Thymidylic acid;5'-Thymidylic acid;Thymidine monophosphate;Deoxythymidylic acid;Thymidylate,11.1027067223387;11.108916879809,MS1 mz matched,321.0601777,38.848
10542,,,Cichoriin;Aesculin;Daphnin;Sipoyl malate;Sipoyl-(S)-malate;Cichoriin;Esculin;Esculoside,-1.27058551393004;-1.27058551393004;-1.17619591193491;-1.17619591193491;-1.17619591193491;-1.17619591193491,MS1 mz matched,321.0591878,373.574
10556,,,"N6-cis-p-Coumaroylserotonin;Ketophenylbutazone;Abyssinone I;(-)-Phaseollin;Phaseolin;6-(3,3-Dimethylallyl)chrysin;6-(3,3-DMA)chrysin;8-(3,3-Dimethylallyl)chrysin;8-(3,3-DMA)chrysin",-16.0564741612501;-16.0564741612501;18.8445007381107;18.8445007381107;18.8445007381107;18.8445007381107,MS1 mz matched,321.1265702,389.047
10563,,,L-phenylalanyl-L-proline ;Methohexital;L-prolyl-L-phenylalanine ;Methohexital;Physovenine,0.982330478469223;0.982330478469223;0.982330478469223;1.14446287870386;1.14446287870386,MS1 mz matched,321.1493143,221.954
10566,D-Mannitol 1-phosphate,0.7003,,,MS2 reverse,321.16604,30.972
10608,,,,,Unmapped,322.9107716,83.105
10615,,,"5'-(3',4'-Dihydroxyphenyl)-gamma-valerolactone sulfate;",12.5910332205897;,MS1 mz matched,322.9967852,163.733
10616,,,,,Unmapped,323.0162945,113.735
10617,,,Dorzolamide;5-O-(1-Carboxyvinyl)-3-phosphoshikimate;O5-(1-Carboxyvinyl)-3-phosphoshikimate,-11.6604401646139;-3.57750615236556,MS1 mz matched,323.0234408,40.961
10619,,,Uridine 2'-phosphate ;3'-UMP;Uridine 5'-monophosphate;Pseudouridine 5'-phosphate;UMP;Uridylic acid;Uridine monophosphate;Uridine 5'-monophosphate;5'Uridylic acid;Pseudouridine 5'-phosphate;3'-UMP;Uridine 3'-monophosphate;Uridine 3'-phosphate;Uridine 2'-phosphate,-4.51462369206162;-4.51462369206162;-4.51462369206162;-4.51462369206162;-4.61800683198289;-4.61800683198289;-4.61800683198289;-4.61800683198289,MS1 mz matched,323.0344036,316.712
10633,"alpha,alpha-Trehalose",0.7549,,,MS2 reverse,323.0933463,356.751
10640,,,Acetohexamide;Acetohexamide;HMR1556;Chromanol 293B,5.00502326060555;4.93652858372313;4.93652858372313;4.93652858372313,MS1 mz matched,323.1091727,172.436
10641,,,Acetohexamide;Acetohexamide;HMR1556;Chromanol 293B,-4.25096846783638;-4.31946251073581;-4.31946251073581;-4.31946251073581,MS1 mz matched,323.1080948,42.617
10646,p-Hydroxyphenylbutazone,0.7221,,,MS2 reverse,323.139348,439.075
10650,Hexadecanedioic acid,0.9583,,,MS2 reverse,323.1662757,245.5425
10653,"12-Oxo-2,3-dinor-10,15-phytodienoic acid",0.7236,,,MS2 reverse,323.1923191,258.927
10676,,,"Gynocardin;Gynocardin;2-Cyclopentene-1-carbonitrile, 1-(beta-D-glucopyranosyloxy)-4,5-dihydroxy-,(1alpha,4alpha,5beta)-",-14.5713189958144;-14.516881483439,MS1 mz matched,324.068732,284.21
10677,,,dUMP;Aplysil,22.8803993642638;22.0749691924274,MS1 mz matched,324.0695035,308.618
10703,,,,,Unmapped,324.9082407,317.277
10712,,,Butote,4.021604813,MS1 mz matched,324.9657109,40.814
10716,,,Diclofop,10.26436814,MS1 mz matched,325.0146463,415.4875
10720,,,5-Fluorodeoxyuridine monophosphate;5-Fluorodeoxyuridine monophosphate,-6.73370455713806;-6.64138281117463,MS1 mz matched,325.0293347,219.099
10734,,,3-O-alpha-D-Glucopyranuronosyl-D-xylose;Aldobiouronic acid D3;Tributyltin chloride;Tri-n-butylchlorotin;Tributylchlorostanne,-8.92834932937142;-8.92834932937142;-0.920013137730988,MS1 mz matched,325.0744908,25.5255
10740,,,Bilobalide A;trans-p-Coumaric acid 4-glucoside;1-O-p-Coumaroyl-beta-D-glucose;2-O-p-Coumaroyl-D-glucose;6-O-p-Coumaroyl-D-glucose;trans-o-Coumaric acid 2-glucoside;cis-beta-D-Glucosyl-2-hydroxycinnamate;4-O-beta-D-Glucosyl-4-hydroxycinmate;trans-beta-D-Glucosyl-2-hydroxycinmate;beta-D-Glucosyl-2-coumarate;cis-beta-D-Glucosyl-2-hydroxycinmate;beta-D-Glucosyl-2-coumarite;4'-O-beta-D-Glucosyl-cis-p-coumarate;Bilobalide;p-Coumaroyl-D-glucose;1-O-(4-Coumaroyl)-beta-D-glucose;1-O-(4-Hydroxycinmoyl)-beta-D-glucose,14.8187596331611;14.8187596331611;14.8187596331611;14.8187596331611;14.8187596331611;14.8187596331611;14.8187596331611;14.7194021961522;14.7194021961522;14.7194021961522;14.7194021961522;14.7194021961522;14.7194021961522,MS1 mz matched,325.1030831,209.232
10745,,,"Sakacin A;Cycloguanil hydrochloride;1-(4-Chlorophenyl)-1,6-dihydro-6,6-dimethyl-1,3,5-triazine-2,4-diamine monohydrochloride",4.31917918271775;16.3094605627079,MS1 mz matched,325.1248323,168.393
10747,,,"2-Polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone;3-Polyprenyl-4-hydroxy-5-methoxybenzoate;4'-Oxonebramine",21.5036151960899;21.5036151960899;-2.30130908321703,MS1 mz matched,325.1399512,329.65
10761,,,"2-Hydroxydesogestrel;3a-Hydroxydesogestrel;3b-Hydroxydesogestrel;15beta-Hydroxydesogestrel;Promegestone;12alpha-Methylpreg-4,9(11)-diene-3,20-dione",-0.167982436985902;-0.167982436985902;-0.167982436985902;-0.167982436985902;-0.228676807343532;-0.228676807343532,MS1 mz matched,325.2245254,26.714
10773,"D-Ribulose 1,5-bisphosphate",0.9476,,,MS2 reverse,325.9979315,163.708
